photo_id	image	entity	hard	photo_url	taxon	source_split	selection_group	target_label	needs_bbox_markup
581383094	https://inaturalist-open-data.s3.amazonaws.com/photos/581383094/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/581383094/original.jpg	shrub	train	negative	negative	False
521596436	https://inaturalist-open-data.s3.amazonaws.com/photos/521596436/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/521596436/original.jpg	shrub	train	negative	negative	False
623476078	https://inaturalist-open-data.s3.amazonaws.com/photos/623476078/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623476078/original.jpg	bee	train	negative	negative	False
624509779	https://inaturalist-open-data.s3.amazonaws.com/photos/624509779/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624509779/original.jpg	bee	train	negative	negative	False
624971613	https://inaturalist-open-data.s3.amazonaws.com/photos/624971613/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624971613/original.jpg	bee	train	negative	negative	False
620916339	https://inaturalist-open-data.s3.amazonaws.com/photos/620916339/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620916339/original.jpg	butterfly	train	positive	butterfly	True
624472612	https://inaturalist-open-data.s3.amazonaws.com/photos/624472612/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624472612/original.jpg	butterfly	train	positive	butterfly	True
622910373	https://inaturalist-open-data.s3.amazonaws.com/photos/622910373/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622910373/original.jpg	butterfly	train	positive	butterfly	True
624173163	https://inaturalist-open-data.s3.amazonaws.com/photos/624173163/original.jpg	bee	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624173163/original.jpg	bee	train	negative	negative	False
619816167	https://inaturalist-open-data.s3.amazonaws.com/photos/619816167/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/619816167/original.jpg	butterfly	train	positive	butterfly	True
623327054	https://inaturalist-open-data.s3.amazonaws.com/photos/623327054/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623327054/original.jpg	butterfly	train	positive	butterfly	True
624332849	https://inaturalist-open-data.s3.amazonaws.com/photos/624332849/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624332849/original.jpg	butterfly	train	positive	butterfly	True
621516532	https://inaturalist-open-data.s3.amazonaws.com/photos/621516532/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621516532/original.jpg	butterfly	train	positive	butterfly	True
622900785	https://inaturalist-open-data.s3.amazonaws.com/photos/622900785/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622900785/original.jpg	butterfly	train	positive	butterfly	True
581517375	https://inaturalist-open-data.s3.amazonaws.com/photos/581517375/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/581517375/original.jpg	shrub	train	negative	negative	False
624928076	https://inaturalist-open-data.s3.amazonaws.com/photos/624928076/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624928076/original.jpg	bee	train	negative	negative	False
624938351	https://inaturalist-open-data.s3.amazonaws.com/photos/624938351/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624938351/original.jpg	flower	train	negative	negative	False
621298581	https://inaturalist-open-data.s3.amazonaws.com/photos/621298581/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621298581/original.jpg	butterfly	train	positive	butterfly	True
624458231	https://inaturalist-open-data.s3.amazonaws.com/photos/624458231/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624458231/original.jpg	butterfly	train	positive	butterfly	True
620848971	https://inaturalist-open-data.s3.amazonaws.com/photos/620848971/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620848971/original.jpg	butterfly	train	positive	butterfly	True
622216325	https://inaturalist-open-data.s3.amazonaws.com/photos/622216325/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622216325/original.jpg	butterfly	train	positive	butterfly	True
621539026	https://inaturalist-open-data.s3.amazonaws.com/photos/621539026/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621539026/original.jpg	butterfly	train	positive	butterfly	True
624949913	https://inaturalist-open-data.s3.amazonaws.com/photos/624949913/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624949913/original.jpg	flower	train	negative	negative	False
521667679	https://inaturalist-open-data.s3.amazonaws.com/photos/521667679/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/521667679/original.jpg	shrub	train	negative	negative	False
624704669	https://inaturalist-open-data.s3.amazonaws.com/photos/624704669/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624704669/original.jpg	beetle	train	negative	negative	False
623602930	https://inaturalist-open-data.s3.amazonaws.com/photos/623602930/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623602930/original.jpg	butterfly	train	positive	butterfly	True
624564986	https://inaturalist-open-data.s3.amazonaws.com/photos/624564986/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624564986/original.jpg	butterfly	train	positive	butterfly	True
529261563	https://inaturalist-open-data.s3.amazonaws.com/photos/529261563/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/529261563/original.jpg	shrub	train	negative	negative	False
624953010	https://inaturalist-open-data.s3.amazonaws.com/photos/624953010/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624953010/original.jpg	flower	train	negative	negative	False
543309320	https://inaturalist-open-data.s3.amazonaws.com/photos/543309320/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/543309320/original.jpg	shrub	train	negative	negative	False
624609500	https://inaturalist-open-data.s3.amazonaws.com/photos/624609500/original.jpg	beetle	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624609500/original.jpg	beetle	train	negative	negative	False
623749604	https://inaturalist-open-data.s3.amazonaws.com/photos/623749604/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/623749604/original.jpg	butterfly	train	positive	butterfly	True
545106990	https://inaturalist-open-data.s3.amazonaws.com/photos/545106990/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/545106990/original.jpg	shrub	train	negative	negative	False
624956664	https://inaturalist-open-data.s3.amazonaws.com/photos/624956664/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624956664/original.jpg	flower	train	negative	negative	False
620147155	https://inaturalist-open-data.s3.amazonaws.com/photos/620147155/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620147155/original.jpg	butterfly	train	positive	butterfly	True
623323916	https://inaturalist-open-data.s3.amazonaws.com/photos/623323916/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623323916/original.jpg	bee	train	negative	negative	False
623315803	https://inaturalist-open-data.s3.amazonaws.com/photos/623315803/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/623315803/original.jpg	butterfly	train	positive	butterfly	True
620236976	https://inaturalist-open-data.s3.amazonaws.com/photos/620236976/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620236976/original.jpg	butterfly	train	positive	butterfly	True
620947734	https://inaturalist-open-data.s3.amazonaws.com/photos/620947734/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620947734/original.jpg	butterfly	train	positive	butterfly	True
624905064	https://inaturalist-open-data.s3.amazonaws.com/photos/624905064/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624905064/original.jpg	flower	train	negative	negative	False
619814718	https://inaturalist-open-data.s3.amazonaws.com/photos/619814718/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/619814718/original.jpg	butterfly	train	positive	butterfly	True
621550437	https://inaturalist-open-data.s3.amazonaws.com/photos/621550437/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621550437/original.jpg	butterfly	train	positive	butterfly	True
537267203	https://inaturalist-open-data.s3.amazonaws.com/photos/537267203/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/537267203/original.jpg	shrub	train	negative	negative	False
623062643	https://inaturalist-open-data.s3.amazonaws.com/photos/623062643/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623062643/original.jpg	butterfly	train	positive	butterfly	True
623388083	https://inaturalist-open-data.s3.amazonaws.com/photos/623388083/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623388083/original.jpg	butterfly	train	positive	butterfly	True
624275666	https://inaturalist-open-data.s3.amazonaws.com/photos/624275666/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624275666/original.jpg	beetle	train	negative	negative	False
624963353	https://inaturalist-open-data.s3.amazonaws.com/photos/624963353/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624963353/original.jpg	flower	train	negative	negative	False
622627720	https://inaturalist-open-data.s3.amazonaws.com/photos/622627720/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622627720/original.jpg	butterfly	train	positive	butterfly	True
623143375	https://inaturalist-open-data.s3.amazonaws.com/photos/623143375/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/623143375/original.jpg	butterfly	train	positive	butterfly	True
623252309	https://inaturalist-open-data.s3.amazonaws.com/photos/623252309/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623252309/original.jpg	bee	train	negative	negative	False
624901465	https://inaturalist-open-data.s3.amazonaws.com/photos/624901465/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624901465/original.jpg	flower	train	negative	negative	False
622171854	https://inaturalist-open-data.s3.amazonaws.com/photos/622171854/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/622171854/original.jpg	butterfly	train	positive	butterfly	True
624518392	https://inaturalist-open-data.s3.amazonaws.com/photos/624518392/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624518392/original.jpg	beetle	train	negative	negative	False
623875927	https://inaturalist-open-data.s3.amazonaws.com/photos/623875927/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/623875927/original.jpg	butterfly	train	positive	butterfly	True
623252594	https://inaturalist-open-data.s3.amazonaws.com/photos/623252594/original.jpg	bee	True	https://inaturalist-open-data.s3.amazonaws.com/photos/623252594/original.jpg	bee	train	negative	negative	False
624497839	https://inaturalist-open-data.s3.amazonaws.com/photos/624497839/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624497839/original.jpg	butterfly	train	positive	butterfly	True
623338008	https://inaturalist-open-data.s3.amazonaws.com/photos/623338008/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623338008/original.jpg	bee	train	negative	negative	False
623929186	https://inaturalist-open-data.s3.amazonaws.com/photos/623929186/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/623929186/original.jpg	butterfly	train	positive	butterfly	True
624958645	https://inaturalist-open-data.s3.amazonaws.com/photos/624958645/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624958645/original.jpg	flower	train	negative	negative	False
623403659	https://inaturalist-open-data.s3.amazonaws.com/photos/623403659/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623403659/original.jpg	butterfly	train	positive	butterfly	True
622865594	https://inaturalist-open-data.s3.amazonaws.com/photos/622865594/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622865594/original.jpg	butterfly	train	positive	butterfly	True
623363820	https://inaturalist-open-data.s3.amazonaws.com/photos/623363820/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623363820/original.jpg	butterfly	train	positive	butterfly	True
624406569	https://inaturalist-open-data.s3.amazonaws.com/photos/624406569/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624406569/original.jpg	beetle	train	negative	negative	False
621895463	https://inaturalist-open-data.s3.amazonaws.com/photos/621895463/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621895463/original.jpg	butterfly	train	positive	butterfly	True
619998429	https://inaturalist-open-data.s3.amazonaws.com/photos/619998429/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/619998429/original.jpg	butterfly	train	positive	butterfly	True
624366211	https://inaturalist-open-data.s3.amazonaws.com/photos/624366211/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624366211/original.jpg	butterfly	train	positive	butterfly	True
623759264	https://inaturalist-open-data.s3.amazonaws.com/photos/623759264/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623759264/original.jpg	butterfly	train	positive	butterfly	True
623288764	https://inaturalist-open-data.s3.amazonaws.com/photos/623288764/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/623288764/original.jpg	butterfly	train	positive	butterfly	True
619806849	https://inaturalist-open-data.s3.amazonaws.com/photos/619806849/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/619806849/original.jpg	butterfly	train	positive	butterfly	True
541981375	https://inaturalist-open-data.s3.amazonaws.com/photos/541981375/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/541981375/original.jpg	shrub	train	negative	negative	False
623291899	https://inaturalist-open-data.s3.amazonaws.com/photos/623291899/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623291899/original.jpg	bee	train	negative	negative	False
624921923	https://inaturalist-open-data.s3.amazonaws.com/photos/624921923/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624921923/original.jpg	flower	train	negative	negative	False
623489477	https://inaturalist-open-data.s3.amazonaws.com/photos/623489477/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623489477/original.jpg	bee	train	negative	negative	False
622070189	https://inaturalist-open-data.s3.amazonaws.com/photos/622070189/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/622070189/original.jpg	butterfly	train	positive	butterfly	True
624041946	https://inaturalist-open-data.s3.amazonaws.com/photos/624041946/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624041946/original.jpg	butterfly	train	positive	butterfly	True
624457833	https://inaturalist-open-data.s3.amazonaws.com/photos/624457833/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624457833/original.jpg	butterfly	train	positive	butterfly	True
624618706	https://inaturalist-open-data.s3.amazonaws.com/photos/624618706/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624618706/original.jpg	beetle	train	negative	negative	False
624792892	https://inaturalist-open-data.s3.amazonaws.com/photos/624792892/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624792892/original.jpg	butterfly	train	positive	butterfly	True
624910996	https://inaturalist-open-data.s3.amazonaws.com/photos/624910996/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624910996/original.jpg	flower	train	negative	negative	False
528989347	https://inaturalist-open-data.s3.amazonaws.com/photos/528989347/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/528989347/original.jpg	shrub	train	negative	negative	False
620504197	https://inaturalist-open-data.s3.amazonaws.com/photos/620504197/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620504197/original.jpg	butterfly	train	positive	butterfly	True
621896466	https://inaturalist-open-data.s3.amazonaws.com/photos/621896466/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/621896466/original.jpg	butterfly	train	positive	butterfly	True
620106963	https://inaturalist-open-data.s3.amazonaws.com/photos/620106963/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620106963/original.jpg	butterfly	train	positive	butterfly	True
620002594	https://inaturalist-open-data.s3.amazonaws.com/photos/620002594/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620002594/original.jpg	butterfly	train	positive	butterfly	True
622905192	https://inaturalist-open-data.s3.amazonaws.com/photos/622905192/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622905192/original.jpg	butterfly	train	positive	butterfly	True
581483031	https://inaturalist-open-data.s3.amazonaws.com/photos/581483031/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/581483031/original.jpg	shrub	train	negative	negative	False
624899634	https://inaturalist-open-data.s3.amazonaws.com/photos/624899634/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624899634/original.jpg	flower	train	negative	negative	False
624965901	https://inaturalist-open-data.s3.amazonaws.com/photos/624965901/original.jpg	beetle	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624965901/original.jpg	beetle	train	negative	negative	False
623547009	https://inaturalist-open-data.s3.amazonaws.com/photos/623547009/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623547009/original.jpg	butterfly	train	positive	butterfly	True
622604233	https://inaturalist-open-data.s3.amazonaws.com/photos/622604233/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622604233/original.jpg	butterfly	train	positive	butterfly	True
624523861	https://inaturalist-open-data.s3.amazonaws.com/photos/624523861/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624523861/original.jpg	beetle	train	negative	negative	False
620933534	https://inaturalist-open-data.s3.amazonaws.com/photos/620933534/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620933534/original.jpg	butterfly	train	positive	butterfly	True
622914591	https://inaturalist-open-data.s3.amazonaws.com/photos/622914591/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/622914591/original.jpg	butterfly	train	positive	butterfly	True
528951131	https://inaturalist-open-data.s3.amazonaws.com/photos/528951131/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/528951131/original.jpg	shrub	train	negative	negative	False
623300758	https://inaturalist-open-data.s3.amazonaws.com/photos/623300758/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623300758/original.jpg	butterfly	train	positive	butterfly	True
623745648	https://inaturalist-open-data.s3.amazonaws.com/photos/623745648/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623745648/original.jpg	butterfly	train	positive	butterfly	True
624916570	https://inaturalist-open-data.s3.amazonaws.com/photos/624916570/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624916570/original.jpg	flower	train	negative	negative	False
622128458	https://inaturalist-open-data.s3.amazonaws.com/photos/622128458/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622128458/original.jpg	butterfly	train	positive	butterfly	True
624510821	https://inaturalist-open-data.s3.amazonaws.com/photos/624510821/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624510821/original.jpg	butterfly	train	positive	butterfly	True
598808092	https://inaturalist-open-data.s3.amazonaws.com/photos/598808092/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/598808092/original.jpg	shrub	train	negative	negative	False
621292539	https://inaturalist-open-data.s3.amazonaws.com/photos/621292539/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/621292539/original.jpg	butterfly	train	positive	butterfly	True
622905132	https://inaturalist-open-data.s3.amazonaws.com/photos/622905132/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622905132/original.jpg	butterfly	train	positive	butterfly	True
619697270	https://inaturalist-open-data.s3.amazonaws.com/photos/619697270/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/619697270/original.jpg	butterfly	train	positive	butterfly	True
624609452	https://inaturalist-open-data.s3.amazonaws.com/photos/624609452/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624609452/original.jpg	beetle	train	negative	negative	False
624465312	https://inaturalist-open-data.s3.amazonaws.com/photos/624465312/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624465312/original.jpg	butterfly	train	positive	butterfly	True
623301142	https://inaturalist-open-data.s3.amazonaws.com/photos/623301142/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623301142/original.jpg	butterfly	train	positive	butterfly	True
624926468	https://inaturalist-open-data.s3.amazonaws.com/photos/624926468/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624926468/original.jpg	flower	train	negative	negative	False
624931951	https://inaturalist-open-data.s3.amazonaws.com/photos/624931951/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624931951/original.jpg	flower	train	negative	negative	False
624905729	https://inaturalist-open-data.s3.amazonaws.com/photos/624905729/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624905729/original.jpg	flower	train	negative	negative	False
623255841	https://inaturalist-open-data.s3.amazonaws.com/photos/623255841/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623255841/original.jpg	butterfly	train	positive	butterfly	True
623543557	https://inaturalist-open-data.s3.amazonaws.com/photos/623543557/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623543557/original.jpg	bee	train	negative	negative	False
624489180	https://inaturalist-open-data.s3.amazonaws.com/photos/624489180/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624489180/original.jpg	bee	train	negative	negative	False
620220587	https://inaturalist-open-data.s3.amazonaws.com/photos/620220587/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620220587/original.jpg	butterfly	train	positive	butterfly	True
623126175	https://inaturalist-open-data.s3.amazonaws.com/photos/623126175/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623126175/original.jpg	butterfly	train	positive	butterfly	True
624387745	https://inaturalist-open-data.s3.amazonaws.com/photos/624387745/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624387745/original.jpg	butterfly	train	positive	butterfly	True
624926621	https://inaturalist-open-data.s3.amazonaws.com/photos/624926621/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624926621/original.jpg	flower	train	negative	negative	False
624840615	https://inaturalist-open-data.s3.amazonaws.com/photos/624840615/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624840615/original.jpg	beetle	train	negative	negative	False
624915893	https://inaturalist-open-data.s3.amazonaws.com/photos/624915893/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624915893/original.jpg	flower	train	negative	negative	False
624921996	https://inaturalist-open-data.s3.amazonaws.com/photos/624921996/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624921996/original.jpg	flower	train	negative	negative	False
620000327	https://inaturalist-open-data.s3.amazonaws.com/photos/620000327/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620000327/original.jpg	butterfly	train	positive	butterfly	True
622652893	https://inaturalist-open-data.s3.amazonaws.com/photos/622652893/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622652893/original.jpg	butterfly	train	positive	butterfly	True
623489242	https://inaturalist-open-data.s3.amazonaws.com/photos/623489242/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623489242/original.jpg	bee	train	negative	negative	False
623551304	https://inaturalist-open-data.s3.amazonaws.com/photos/623551304/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623551304/original.jpg	bee	train	negative	negative	False
624343322	https://inaturalist-open-data.s3.amazonaws.com/photos/624343322/original.jpg	beetle	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624343322/original.jpg	beetle	train	negative	negative	False
620293713	https://inaturalist-open-data.s3.amazonaws.com/photos/620293713/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620293713/original.jpg	butterfly	train	positive	butterfly	True
622643514	https://inaturalist-open-data.s3.amazonaws.com/photos/622643514/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622643514/original.jpg	butterfly	train	positive	butterfly	True
623357817	https://inaturalist-open-data.s3.amazonaws.com/photos/623357817/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623357817/original.jpg	butterfly	train	positive	butterfly	True
623299221	https://inaturalist-open-data.s3.amazonaws.com/photos/623299221/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623299221/original.jpg	butterfly	train	positive	butterfly	True
624794627	https://inaturalist-open-data.s3.amazonaws.com/photos/624794627/original.jpg	beetle	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624794627/original.jpg	beetle	train	negative	negative	False
553333057	https://inaturalist-open-data.s3.amazonaws.com/photos/553333057/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/553333057/original.jpg	shrub	train	negative	negative	False
619992747	https://inaturalist-open-data.s3.amazonaws.com/photos/619992747/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/619992747/original.jpg	butterfly	train	positive	butterfly	True
622851261	https://inaturalist-open-data.s3.amazonaws.com/photos/622851261/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/622851261/original.jpg	butterfly	train	positive	butterfly	True
624210973	https://inaturalist-open-data.s3.amazonaws.com/photos/624210973/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624210973/original.jpg	bee	train	negative	negative	False
624911233	https://inaturalist-open-data.s3.amazonaws.com/photos/624911233/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624911233/original.jpg	bee	train	negative	negative	False
622552270	https://inaturalist-open-data.s3.amazonaws.com/photos/622552270/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622552270/original.jpg	butterfly	train	positive	butterfly	True
622698995	https://inaturalist-open-data.s3.amazonaws.com/photos/622698995/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622698995/original.jpg	butterfly	train	positive	butterfly	True
624949630	https://inaturalist-open-data.s3.amazonaws.com/photos/624949630/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624949630/original.jpg	flower	train	negative	negative	False
624845123	https://inaturalist-open-data.s3.amazonaws.com/photos/624845123/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624845123/original.jpg	beetle	train	negative	negative	False
624890712	https://inaturalist-open-data.s3.amazonaws.com/photos/624890712/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624890712/original.jpg	beetle	train	negative	negative	False
624338818	https://inaturalist-open-data.s3.amazonaws.com/photos/624338818/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624338818/original.jpg	beetle	train	negative	negative	False
537688532	https://inaturalist-open-data.s3.amazonaws.com/photos/537688532/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/537688532/original.jpg	shrub	train	negative	negative	False
623352743	https://inaturalist-open-data.s3.amazonaws.com/photos/623352743/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623352743/original.jpg	bee	train	negative	negative	False
524176342	https://inaturalist-open-data.s3.amazonaws.com/photos/524176342/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/524176342/original.jpg	shrub	train	negative	negative	False
